"from","to","weight","type","year"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Dinophyceae__Dinophyceae__ASV_79",-0.0780319842081015,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Dinophyceae__Heterocapsa__ASV_85",0.0403009155317427,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Haptophytes__Chrysochromulina__ASV_89",-0.0763711166207293,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Diatoms__Chaetoceros_debilis_1__ASV_175",0.0366277966430016,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Diatoms__Eucampia__ASV_199",0.0792559544367945,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Unclassified-Ochrophyte__Chrysophyceae_XXX_sp.__ASV_207",-0.0622179435710546,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Syndiniales__Dino-Group-II-Clade-4_X_sp.__ASV_213",-0.0416358006994671,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Unclassified-Ochrophyte__MOCH-2_XXX_sp.__ASV_235",0.0536271979916164,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Diatoms__Detonula_pumila__ASV_243",0.0838619874355695,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Syndiniales__Dino-Group-III_XX_sp.__ASV_253",0.0397312679378212,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Diatoms__Pseudo-nitzschia__ASV_257",0.0344668998213739,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Syndiniales__Dino-Group-II-Clade-14_X_sp.__ASV_258",-0.0575059168975944,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Ciliates__Askenasia_sp.__ASV_262",-0.0332585422692748,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","MAST__MAST-3J_XX_sp.__ASV_283",-0.0600492652383774,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Dinophyceae__Dinophyceae__ASV_287",0.0421583328648155,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Diatoms__Thalassiosira__ASV_289",0.0551038542224065,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Diatoms__Rhizosolenia_delicatula__ASV_293",0.0191168013176006,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","MAST__MAST-10_XXX_sp.__ASV_341",-0.0393662182791627,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Haptophytes__Chrysochromulina_rotalis__ASV_379",-0.0708084117830208,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Diatoms__Rhizosolenia_delicatula__ASV_383",0.0696894330861989,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Haptophytes__Chrysochromulina__ASV_402",0.0478431911942001,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Haptophytes__Chrysochromulina_sp.__ASV_413",0.0486416333056103,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Cercozoa__Marimonadida_XX_sp.__ASV_420",-0.0429021572872855,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Hacrobia-other__Pterocystida_XX_sp.__ASV_450",-0.0518474966725053,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Diatoms__Rhizosolenia_delicatula__ASV_490",0.0617239821188212,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Diatoms__Thalassiosira__ASV_492",0.0418103305423645,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Dinophyceae__Gonyaulax_ellegaardiae__ASV_493",-0.045875536989035,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Syndiniales__Dino-Group-II-Clade-14_X_sp.__ASV_499",-0.0431714399621564,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Choanoflagellida__Stephanoecidae_Group_H_X_sp.__ASV_517",0.0226531409930525,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Diatoms__Chaetoceros_curvisetus_1__ASV_525",0.0852304475613233,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","MAST__MAST-3J_XX_sp.__ASV_560",-0.0690556908403037,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","MAST__MAST-3I_XX_sp.__ASV_562",-0.0401646594735388,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Diatoms__Asteromphalus_sp.__ASV_578",0.0402057337216218,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","MAST__MAST-3J_XX_sp.__ASV_614",-0.0390023050808288,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Diatoms__Eucampia__ASV_630",0.0636302156547981,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Cercozoa__Protaspa-lineage_X_sp.__ASV_656",0.0375695929535302,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Diatoms__Chaetoceros__ASV_685",0.0406627328855175,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_704",-0.0469013861371239,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Haptophytes__Phaeocystis_sp.__ASV_738",-0.0297880710132755,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Diatoms__Rhizosolenia_delicatula__ASV_740",0.031258206008071,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Stramenopiles-Other__Stramenopiles_XXXXX_sp.__ASV_769",-0.057124492869655,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Dinophyceae__Alexandrium_fundyense__ASV_788",-0.0462614264332415,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Cercozoa__Protaspa-lineage_X_sp.__ASV_793",0.0321469000157521,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Diatoms__Raphid-pennate__ASV_804",0.0714915217778148,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Syndiniales__Dino-Group-II-Clade-1_X_sp.__ASV_882",0.048086333646305,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","MAST__MAST-12A_XX_sp.__ASV_917",0.0320844997260116,"positive","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Dinophyceae__Dinophyceae__ASV_958",-0.0112588973378327,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","MAST__MAST-3J_XX_sp.__ASV_962",-0.0749983293103849,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Dinophyceae__Alexandrium_ostenfeldii__ASV_970",-0.0540105766921973,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Diatoms__Chaetoceros_diversus_2__ASV_989",-0.0571837603464288,"negative","2018"
"Diatoms__Rhizosolenia_delicatula__ASV_7","Cercozoa__TAGIRI1-lineage_X_sp.__ASV_1044",-0.0176269120489804,"negative","2018"
"Ciliates__Tiarina_sp.__ASV_8","Dinophyceae__Heterocapsa__ASV_13",0.0206484144303578,"positive","2018"
"Ciliates__Tiarina_sp.__ASV_8","Haptophytes__Haptolina__ASV_27",-0.0164113816140212,"negative","2018"
"Ciliates__Tiarina_sp.__ASV_8","Dinophyceae__Polykrikos_kofoidii__ASV_33",0.021998198585993,"positive","2018"
"Ciliates__Tiarina_sp.__ASV_8","Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_37",-0.022028716142869,"negative","2018"
"Ciliates__Tiarina_sp.__ASV_8","Dinophyceae__Dinophyceae__ASV_38",0.0211654429946938,"positive","2018"
"Ciliates__Tiarina_sp.__ASV_8","Diatoms__Polar-centric-Mediophyceae__ASV_62",-0.0239848193109551,"negative","2018"
"Ciliates__Tiarina_sp.__ASV_8","Diatoms__Guinardia_delicatula__ASV_93",-0.0116633120861164,"negative","2018"
"Ciliates__Tiarina_sp.__ASV_8","Ciliates__Pseudotontonia_simplicidens__ASV_106",0.0136728348653692,"positive","2018"
"Ciliates__Tiarina_sp.__ASV_8","Dinophyceae__Lingulodinium_polyedra__ASV_112",0.0180943588651417,"positive","2018"
"Ciliates__Tiarina_sp.__ASV_8","Dinophyceae__Prorocentrum_sp.__ASV_156",0.049866953589934,"positive","2018"
"Ciliates__Tiarina_sp.__ASV_8","Dinophyceae__Dinophyceae__ASV_347",0.0137980436822661,"positive","2018"
"Ciliates__Tiarina_sp.__ASV_8","Cercozoa__Cercozoa_XXXX_sp.__ASV_453",-0.0477135621268596,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Haptophytes__Chrysochromulina_sp.__ASV_56",0.0318132725215685,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Haptophytes__Chrysochromulina_sp.__ASV_65",-0.0172972717096018,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Unclassified-Ochrophyte__Chrysophyceae_Clade-G_X_sp.__ASV_75",-0.0399595352448077,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_77",0.0104011869186736,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Dinophyceae__Heterocapsa__ASV_85",0.069450154219744,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Cercozoa__Filosa-Thecofilosea__ASV_95",-0.0523545163136963,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Diatoms__Chaetoceros_cinctus__ASV_101",-0.0721383437648335,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Diatoms__Chaetoceros_costatus__ASV_108",-0.048032077709427,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_111",-0.0370912929844999,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Unclassified-Ochrophyte__Paraphysomonas_imperforata__ASV_116",-0.0701027680243422,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Choanoflagellida__Stephanoecidae_Group_D_X_sp.__ASV_134",-0.0154719796296776,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Haptophytes__Phaeocystis_cordata__ASV_148",0.0457813660208907,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Haptophytes__Haptolina__ASV_151",0.0248803955441811,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","MAST__MAST-4E_XX_sp.__ASV_158",-0.0323988711598383,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Unclassified-Ochrophyte__Chrysophyceae_Clade-I_X_sp.__ASV_173",-0.0215087911016872,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_176",-0.0241064320437099,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","MAST__MAST-1C_XX_sp.__ASV_186",-0.0472852702770874,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Choanoflagellida__Acanthoecida__ASV_189",-0.0650916666829348,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","MAST__MAST-7B_XX_sp.__ASV_197",-0.0202074072777147,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Unclassified-Ochrophyte__MOCH-2_XXX_sp.__ASV_210",0.0236223406268826,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Choanoflagellida__Acanthoecida__ASV_212",-0.0564335101598793,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Pelagophytes__Pelagophyceae_XXX_sp.__ASV_225",0.0282812418774374,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Syndiniales__Dino-Group-II-Clade-8_X_sp.__ASV_226",-0.0352826677502992,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Diatoms__Chaetoceros__ASV_245",0.0201312032912934,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Unclassified-Ochrophyte__Chrysophyceae_Clade-C_X_sp.__ASV_270",-0.0270212173384515,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Unclassified-Ochrophyte__Chrysophyceae_Clade-C_X_sp.__ASV_276",-0.0466832658721346,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Unclassified-Ochrophyte__Pseudopedinella_elastica__ASV_282",-0.0288063001585724,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Ciliates__Tintinnopsis_07__ASV_290",-0.0332081798291151,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","MAST__MAST-2D_XX_sp.__ASV_300",0.0260527905468139,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Cercozoa__Cryothecomonas-lineage__ASV_312",-0.0590454554959764,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Haptophytes__Chrysochromulina_sp.__ASV_326",-0.0176525980194209,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Haptophytes__Chrysochromulina_rotalis__ASV_379",-0.0326101994984245,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Pelagophytes__Pelagophyceae_XXX_sp.__ASV_386",0.0178439049529142,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Dinophyceae__Diplopsalis__ASV_415",-0.0317632210248222,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Cercozoa__Marimonadida_XX_sp.__ASV_420",-0.0478045051050898,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Unclassified-Ochrophyte__Chrysophyceae_Clade-I_X_sp.__ASV_452",-0.0594538250819954,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Haptophytes__Chrysochromulina__ASV_456",-0.0512436730182792,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Choanoflagellida__Choanoflagellida__ASV_485",0.0687196969467125,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Syndiniales__Dino-Group-III_XX_sp.__ASV_491",0.041961166252524,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Ciliates__Tintinnidae_X_sp.__ASV_523",0.0233265285854802,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Ciliates__Eutintinnus_pectinis__ASV_541",0.0361598886132713,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Dinophyceae__Dinophyceae__ASV_557",0.0134115263790929,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","MAST__MAST-3J_XX_sp.__ASV_560",-0.0517407824315281,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Diatoms__Chaetoceros_didymus_2__ASV_574",-0.0543282208593603,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Haptophytes__Chrysochromulina__ASV_596",-0.0568126629444902,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","MAST__MAST-6_XXX_sp.__ASV_675",-0.0545421206134013,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Archaeplastids__Pyramimonas_sp.__ASV_695",0.0334150434680868,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Dinophyceae__Archaeperidinium__ASV_703",-0.0388511531928489,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_704",-0.0306306287666756,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Cercozoa__Protaspa-lineage_X_sp.__ASV_751",-0.0220722791110158,"negative","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Haptophytes__Chrysochromulina_leadbeateri__ASV_845",0.0119792199806569,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Cercozoa__Protaspa-lineage_X_sp.__ASV_894",0.0435622729759642,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Cercozoa__Cercozoa_XXXX_sp.__ASV_909",0.0327160760812232,"positive","2018"
"Unclassified-Ochrophyte__Heterosigma_akashiwo__ASV_9","Dinophyceae__Dinophyceae__ASV_958",-0.0127485131968648,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Diatoms__Pseudo-nitzschia_sp.__ASV_17",-0.0391210074325146,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Diatoms__Pseudo-nitzschia_sp.__ASV_21",-0.0316431349931521,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Diatoms__Raphid-pennate__ASV_26",-0.0346914250273691,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Diatoms__Rhizosolenia_delicatula__ASV_29",-0.0336451133203507,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Diatoms__Cerataulina_pelagica__ASV_55",-0.0647926086076736,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Haptophytes__Chrysochromulina_sp.__ASV_59",0.0462145370011556,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Ciliates__Pseudotontonia__ASV_60",0.035294980541117,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Diatoms__Thalassiosira__ASV_61",-0.0554919006665692,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Dinophyceae__Dinophyceae__ASV_79",0.0861563694510812,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Dinophyceae__Heterocapsa__ASV_85",-0.0486326947081468,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Haptophytes__Chrysochromulina__ASV_89",0.0854427782474212,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Dinophyceae__Heterocapsa_sp.__ASV_94",0.0617105119582912,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Diatoms__Thalassiosira_rotula__ASV_105",-0.0631326778943389,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_122",-0.051347138072504,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Unclassified-Ochrophyte__Spumella_elongata__ASV_139",0.0478080412921038,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Haptophytes__Haptolina__ASV_141",-0.0650352667394008,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Diatoms__Chaetoceros_debilis_1__ASV_175",-0.0343642905678164,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Hacrobia-other__Picozoa_XXXX_sp.__ASV_181",0.0543395111175105,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Diatoms__Skeletonema__ASV_184",-0.0699657891321603,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Choanoflagellida__Acanthoecida__ASV_189",0.0560322580192189,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Unclassified-Ochrophyte__Chrysophyceae_XXX_sp.__ASV_207",0.0591382969773155,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Syndiniales__Dino-Group-II-Clade-4_X_sp.__ASV_213",0.103011207183604,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Dinophyceae__Dinophyceae__ASV_218",0.0256125463767835,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Haptophytes__Chrysochromulina_sp.__ASV_233",-0.0499440412040259,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Hacrobia-other__Picozoa_XXXX_sp.__ASV_239",0.0289088124593972,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Diatoms__Detonula_pumila__ASV_243",-0.0820773855177481,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Syndiniales__Dino-Group-II-Clade-14_X_sp.__ASV_258",0.0507773348290637,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_268",-0.0659924767533895,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","MAST__MAST-3J_XX_sp.__ASV_283",0.0843591714274989,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Diatoms__Thalassiosira__ASV_289",-0.063666947472105,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Diatoms__Raphid-pennate__ASV_335",-0.0629322568917561,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","MAST__MAST-10_XXX_sp.__ASV_341",0.0633444974133685,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Hacrobia-other__Picozoa_XXXX_sp.__ASV_352",0.0532993466809739,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Haptophytes__Chrysochromulina_rotalis__ASV_379",0.0882956024668991,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Haptophytes__Chrysochromulina__ASV_402",-0.0371917135410456,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Hacrobia-other__Pterocystida_XX_sp.__ASV_450",0.0797565156540024,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Dinophyceae__Dinophyceae__ASV_477",0.0264670461993428,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Dinophyceae__Gymnodiniales__ASV_489",0.0246410543661855,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Diatoms__Thalassiosira__ASV_492",-0.0225107517543526,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Dinophyceae__Gonyaulax_ellegaardiae__ASV_493",0.0634060256159678,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Syndiniales__Dino-Group-II-Clade-14_X_sp.__ASV_499",0.0473784690966992,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Cercozoa__Filosa-Imbricatea_XXX_sp.__ASV_505",-0.0640229693744009,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Choanoflagellida__Stephanoecidae_Group_H_X_sp.__ASV_517",-0.0206031801536023,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Diatoms__Chaetoceros_curvisetus_1__ASV_525",-0.0692991731615164,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Diatoms__Chaetoceros_cinctus__ASV_539",0.0803975348902868,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","MAST__MAST-3J_XX_sp.__ASV_560",0.0626536397522622,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","MAST__MAST-3I_XX_sp.__ASV_562",0.0356176671800638,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Diatoms__Chaetoceros_didymus_2__ASV_574",0.0566598999363583,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Unclassified-Ochrophyte__Chrysophyceae_Clade-G_X_sp.__ASV_627",0.037508379379571,"positive","2018"
"Dinophyceae__Prorocentrum__ASV_10","Choanoflagellida__Stephanoecidae_Group_H_X_sp.__ASV_638",-0.0447915736921874,"negative","2018"
"Dinophyceae__Prorocentrum__ASV_10","Cercozoa__Protaspa-lineage_X_sp.__ASV_656",-0.0555288843527246,"negative","2018"
